order_id,order_date,customer_type,gender,product_category,product_name,unit_price,quantity,tax_rate,total_price,payment_method,city,price_check,year,month,day,day_of_week,year_month,is_weekend,subtotal,tax_amount
6998,2025-11-20,普通,女,日用品,香皂,11.02,4,0.05,46.28,信用卡,上海,0.003999999999997783,2025,11,20,3,2025-11,0,44.08,2.200000000000003
6999,2025-07-17,会员,男,生鲜,香蕉,6.02,1,0.05,6.32,信用卡,广州,0.0009999999999994458,2025,7,17,3,2025-07,0,6.02,0.3000000000000007
7000,2025-04-10,普通,女,食品,酸奶,6.58,14,0.05,96.73,信用卡,上海,0.003999999999990678,2025,4,10,3,2025-04,0,92.12,4.609999999999999
7001,2025-05-31,普通,女,生鲜,葡萄,21.46,4,0.05,90.13,微信,广州,0.0020000000000095497,2025,5,31,5,2025-05,1,85.84,4.289999999999992
7002,2025-12-24,会员,女,生鲜,鱼肉,35.54,8,0.05,298.54,现金,深圳,0.004000000000019099,2025,12,24,2,2025-12,0,284.32,14.220000000000027
7003,2024-03-17,普通,男,饮料,橙汁,7.42,12,0.05,93.49,信用卡,广州,0.001999999999995339,2024,3,17,6,2024-03,1,89.04,4.450000000000003
7004,2024-08-09,会员,女,饮料,可乐,4.48,28,0.05,131.71,微信,上海,0.0020000000000095497,2024,8,9,4,2024-08,0,125.44,6.269999999999996
7005,2025-10-09,普通,女,饮料,橙汁,8.31,2,0.05,17.45,支付宝,上海,0.0010000000000012221,2025,10,9,3,2025-10,0,16.62,0.8299999999999983
7006,2024-08-17,会员,女,日用品,牙刷,11.11,4,0.05,46.66,信用卡,北京,0.0020000000000024443,2024,8,17,5,2024-08,1,44.44,2.219999999999999
7007,2024-03-15,会员,男,生鲜,牛肉,74.85,7,0.05,550.15,微信,北京,0.0025000000000545697,2024,3,15,4,2024-03,0,523.95,26.200000000000045
7008,2024-04-28,会员,男,日用品,毛巾,17.19,2,0.05,36.1,信用卡,深圳,0.0009999999999976694,2024,4,28,6,2024-04,1,34.38,1.7199999999999989
7009,2025-12-02,普通,女,生鲜,苹果,8.25,4,0.05,34.65,微信,上海,0.0,2025,12,2,1,2025-12,0,33.0,1.6499999999999986
7010,2025-05-27,普通,女,生鲜,香蕉,6.16,4,0.05,25.87,微信,上海,0.0020000000000024443,2025,5,27,1,2025-05,0,24.64,1.2300000000000004
7011,2025-06-24,会员,女,食品,薯片,5.05,13,0.05,68.93,支付宝,深圳,0.0024999999999835154,2025,6,24,1,2025-06,0,65.65,3.2800000000000153
7012,2024-09-22,普通,男,日用品,洗衣液,44.27,3,0.05,139.45,现金,上海,0.0005000000000165983,2024,9,22,6,2024-09,1,132.81,6.639999999999986
7013,2025-05-28,会员,女,饮料,可乐,4.13,18,0.05,78.06,支付宝,深圳,0.0030000000000001137,2025,5,28,2,2025-05,0,74.34,3.719999999999999
7014,2024-06-02,会员,女,饮料,橙汁,8.59,7,0.05,63.14,微信,上海,0.003500000000002501,2024,6,2,6,2024-06,1,60.13,3.010000000000005
7015,2024-11-25,普通,女,日用品,洗衣液,44.34,4,0.05,186.23,支付宝,北京,0.001999999999981128,2024,11,25,0,2024-11,0,177.36,8.869999999999976
7016,2025-05-07,普通,女,饮料,橙汁,7.77,7,0.05,57.11,支付宝,广州,0.000499999999995282,2025,5,7,2,2025-05,0,54.39,2.719999999999999
7017,2025-04-01,会员,女,生鲜,西瓜,20.25,3,0.05,63.79,现金,上海,0.0024999999999977263,2025,4,1,1,2025-04,0,60.75,3.039999999999999
7018,2025-03-05,普通,女,饮料,红茶,4.26,2,0.05,8.95,支付宝,广州,0.0039999999999995595,2025,3,5,2,2025-03,0,8.52,0.4299999999999997
7019,2024-04-13,普通,女,饮料,绿茶,5.32,15,0.05,83.79,现金,北京,1.4210854715202004e-14,2024,4,13,5,2024-04,1,79.8,3.989999999999995
7020,2025-09-11,普通,男,饮料,奶茶,14.2,10,0.05,149.1,信用卡,上海,0.0,2025,9,11,3,2025-09,0,142.0,7.099999999999994
7021,2025-09-17,会员,男,食品,有机牛奶,10.9,4,0.05,45.78,现金,深圳,0.0,2025,9,17,2,2025-09,0,43.6,2.1799999999999997
7022,2024-08-03,会员,男,生鲜,鸡蛋,14.69,2,0.05,30.85,信用卡,广州,0.0010000000000012221,2024,8,3,5,2024-08,1,29.38,1.4700000000000024
7023,2024-06-26,会员,女,饮料,雪碧,4.49,18,0.05,84.86,微信,广州,0.0010000000000189857,2024,6,26,2,2024-06,0,80.82,4.039999999999992
7024,2024-04-07,会员,男,食品,蜜饯,16.0,9,0.05,151.2,微信,深圳,2.842170943040401e-14,2024,4,7,6,2024-04,1,144.0,7.199999999999989
7025,2025-11-09,普通,男,食品,蜜饯,18.62,10,0.05,195.51,微信,北京,2.842170943040401e-14,2025,11,9,6,2025-11,1,186.2,9.309999999999974
7026,2025-12-21,会员,女,日用品,洗衣液,36.98,5,0.05,194.14,现金,广州,0.0049999999999954525,2025,12,21,6,2025-12,1,184.9,9.240000000000009
7027,2025-12-11,会员,女,饮料,可乐,3.17,6,0.05,19.97,微信,深圳,0.0010000000000012221,2025,12,11,3,2025-12,0,19.02,0.9499999999999993
7028,2025-10-20,普通,男,饮料,可乐,4.94,16,0.05,82.99,微信,上海,0.0020000000000095497,2025,10,20,0,2025-10,0,79.04,3.9499999999999886
7029,2025-05-24,普通,女,日用品,洗衣液,36.53,3,0.05,115.07,支付宝,北京,0.0004999999999881766,2025,5,24,5,2025-05,1,109.59,5.47999999999999
7030,2024-12-14,会员,男,饮料,可乐,3.03,11,0.05,35.0,微信,广州,0.003500000000002501,2024,12,14,5,2024-12,1,33.33,1.6700000000000017
7031,2025-04-15,普通,女,饮料,橙汁,9.34,3,0.05,29.42,微信,广州,0.0009999999999976694,2025,4,15,1,2025-04,0,28.02,1.4000000000000021
7032,2024-04-15,普通,男,饮料,雪碧,3.63,15,0.05,57.17,信用卡,广州,0.0024999999999977263,2024,4,15,0,2024-04,0,54.45,2.720000000000006
7033,2025-02-16,普通,男,饮料,奶茶,13.45,13,0.05,183.59,现金,北京,0.0024999999999977263,2025,2,16,6,2025-02,1,174.85,8.740000000000009
7034,2025-10-18,会员,女,日用品,牙刷,10.51,5,0.05,55.18,现金,上海,0.0024999999999977263,2025,10,18,5,2025-10,1,52.55,2.6300000000000026
7035,2025-05-29,普通,男,食品,有机牛奶,12.01,13,0.05,163.94,微信,深圳,0.003500000000002501,2025,5,29,3,2025-05,0,156.13,7.810000000000002
7036,2025-09-22,普通,男,日用品,洗衣液,34.67,5,0.05,182.02,微信,北京,0.0024999999999693046,2025,9,22,0,2025-09,0,173.35,8.669999999999987
7037,2025-01-27,会员,女,生鲜,猪肉,31.9,5,0.05,167.47,微信,深圳,0.0049999999999954525,2025,1,27,0,2025-01,0,159.5,7.969999999999999
7038,2025-11-20,会员,男,生鲜,猪肉,33.52,2,0.05,70.39,微信,上海,0.0020000000000095497,2025,11,20,3,2025-11,0,67.04,3.3499999999999943
7039,2025-02-20,普通,女,饮料,咖啡,14.01,3,0.05,44.13,信用卡,广州,0.0015000000000000568,2025,2,20,3,2025-02,0,42.03,2.1000000000000014
7040,2025-05-14,会员,女,饮料,雪碧,4.12,16,0.05,69.22,支付宝,深圳,0.003999999999990678,2025,5,14,2,2025-05,0,65.92,3.299999999999997
7041,2025-08-05,会员,女,生鲜,牛肉,73.01,1,0.05,76.66,信用卡,广州,0.0005000000000165983,2025,8,5,1,2025-08,0,73.01,3.6499999999999915
7042,2025-03-05,会员,男,生鲜,牛肉,67.09,6,0.05,422.67,信用卡,上海,0.002999999999985903,2025,3,5,2,2025-03,0,402.54,20.129999999999995
7043,2025-08-21,会员,女,饮料,奶茶,11.19,11,0.05,129.24,支付宝,广州,0.004499999999978854,2025,8,21,3,2025-08,0,123.09,6.15000000000002
7044,2025-06-21,普通,男,生鲜,西瓜,17.67,7,0.05,129.87,支付宝,深圳,0.004500000000007276,2025,6,21,5,2025-06,1,123.69,6.179999999999993
7045,2025-08-23,会员,男,日用品,纸巾,20.32,17,0.05,362.71,信用卡,上海,0.0020000000000095497,2025,8,23,5,2025-08,1,345.44,17.269999999999982
7046,2024-04-12,普通,男,生鲜,猪肉,32.3,2,0.05,67.83,信用卡,广州,0.0,2024,4,12,4,2024-04,0,64.6,3.230000000000004
7047,2025-12-22,普通,男,饮料,可乐,3.36,24,0.05,84.67,支付宝,上海,0.0020000000000095497,2025,12,22,0,2025-12,0,80.64,4.030000000000001
7048,2024-07-23,普通,男,日用品,洗洁精,15.02,4,0.05,63.08,微信,深圳,0.0040000000000048885,2024,7,23,1,2024-07,0,60.08,3.0
7049,2024-08-14,普通,女,生鲜,橙子,10.61,7,0.05,77.98,信用卡,北京,0.0034999999999882903,2024,8,14,2,2024-08,0,74.27,3.710000000000008
7050,2024-06-01,会员,女,日用品,牙膏,18.57,2,0.05,39.0,支付宝,北京,0.0030000000000001137,2024,6,1,5,2024-06,1,37.14,1.8599999999999994
7051,2025-05-22,会员,女,食品,豆奶,5.75,11,0.05,66.41,信用卡,上海,0.002500000000011937,2025,5,22,3,2025-05,0,63.25,3.1599999999999966
7052,2024-05-15,普通,男,日用品,洗洁精,16.95,4,0.05,71.19,微信,深圳,0.0,2024,5,15,2,2024-05,0,67.8,3.3900000000000006
7053,2024-11-26,普通,女,生鲜,草莓,30.44,2,0.05,63.92,信用卡,广州,0.0040000000000048885,2024,11,26,1,2024-11,0,60.88,3.039999999999999
7054,2024-10-30,会员,男,生鲜,草莓,39.92,1,0.05,41.92,现金,北京,0.003999999999997783,2024,10,30,2,2024-10,0,39.92,2.0
7055,2024-03-16,普通,男,饮料,红茶,5.24,6,0.05,33.01,支付宝,北京,0.0020000000000024443,2024,3,16,5,2024-03,1,31.44,1.5699999999999967
7056,2025-11-05,普通,男,食品,蜜饯,19.76,11,0.05,228.23,支付宝,深圳,0.0019999999999527063,2025,11,5,2,2025-11,0,217.36,10.869999999999976
7057,2025-02-19,会员,男,日用品,毛巾,17.1,2,0.05,35.91,信用卡,北京,7.105427357601002e-15,2025,2,19,2,2025-02,0,34.2,1.7099999999999937
7058,2025-10-15,普通,女,食品,可乐,3.58,19,0.05,71.42,信用卡,北京,0.000999999999990564,2025,10,15,2,2025-10,0,68.02,3.4000000000000057
7059,2024-04-01,会员,男,日用品,纸巾,20.71,19,0.05,413.16,微信,广州,0.004500000000007276,2024,4,1,0,2024-04,0,393.49,19.670000000000016
7060,2025-07-28,普通,男,日用品,牙刷,11.79,4,0.05,49.52,支付宝,深圳,0.0020000000000024443,2025,7,28,0,2025-07,0,47.16,2.3600000000000065
7061,2025-07-20,普通,男,饮料,矿泉水,2.19,9,0.05,20.7,微信,广州,0.004499999999996618,2025,7,20,6,2025-07,1,19.71,0.9899999999999984
7062,2025-10-11,普通,女,饮料,果汁,11.58,12,0.05,145.91,微信,广州,0.001999999999981128,2025,10,11,5,2025-10,1,138.96,6.949999999999989
7063,2025-02-02,普通,女,饮料,果汁,8.57,3,0.05,27.0,微信,上海,0.004499999999996618,2025,2,2,6,2025-02,1,25.71,1.2899999999999991
7064,2024-05-23,普通,男,生鲜,牛肉,61.61,6,0.05,388.14,信用卡,广州,0.002999999999985903,2024,5,23,3,2024-05,0,369.66,18.480000000000018
7065,2025-03-26,会员,男,饮料,雪碧,4.55,20,0.05,95.55,现金,上海,0.0,2025,3,26,2,2025-03,0,91.0,4.549999999999997
7066,2025-04-28,会员,男,饮料,雪碧,4.17,14,0.05,61.3,信用卡,北京,0.0009999999999976694,2025,4,28,0,2025-04,0,58.38,2.9200000000000017
7067,2024-04-27,普通,男,日用品,洗衣液,42.4,4,0.05,178.08,现金,广州,0.0,2024,4,27,5,2024-04,1,169.6,8.480000000000018
7068,2025-10-22,会员,女,生鲜,鸡蛋,12.28,1,0.05,12.89,信用卡,广州,0.0039999999999995595,2025,10,22,2,2025-10,0,12.28,0.6100000000000012
7069,2024-11-09,会员,男,日用品,洗洁精,18.79,5,0.05,98.65,微信,上海,0.002500000000011937,2024,11,9,5,2024-11,1,93.95,4.700000000000017
7070,2024-11-28,会员,女,食品,果冻,7.82,15,0.05,123.17,信用卡,北京,0.004999999999981242,2024,11,28,3,2024-11,0,117.3,5.86999999999999
7071,2024-09-20,普通,女,食品,酸奶,7.08,4,0.05,29.74,支付宝,深圳,0.003999999999997783,2024,9,20,4,2024-09,0,28.32,1.4199999999999982
7072,2025-01-27,会员,女,生鲜,西瓜,19.85,2,0.05,41.69,信用卡,上海,0.0049999999999954525,2025,1,27,0,2025-01,0,39.7,1.9899999999999949
7073,2024-04-08,普通,男,日用品,洗发水,40.78,2,0.05,85.64,现金,上海,0.001999999999995339,2024,4,8,0,2024-04,0,81.56,4.079999999999998
7074,2025-12-08,会员,男,食品,饼干,5.84,4,0.05,24.53,现金,深圳,0.0020000000000024443,2025,12,8,0,2025-12,0,23.36,1.1700000000000017
7075,2024-08-27,会员,女,食品,坚果,30.85,6,0.05,194.36,信用卡,北京,0.0049999999999954525,2024,8,27,1,2024-08,0,185.1,9.259999999999991
7076,2025-03-16,普通,女,生鲜,鱼肉,39.35,6,0.05,247.91,信用卡,深圳,0.004999999999967031,2025,3,16,6,2025-03,1,236.1,11.809999999999974
7077,2025-08-06,会员,男,食品,火腿肠,4.61,11,0.05,53.25,微信,上海,0.0045000000000001705,2025,8,6,2,2025-08,0,50.71,2.539999999999999
7078,2025-03-30,普通,男,饮料,红茶,5.48,12,0.05,69.05,微信,深圳,0.001999999999995339,2025,3,30,6,2025-03,1,65.76,3.289999999999992
7079,2024-04-23,普通,男,食品,蜜饯,15.4,15,0.05,242.55,微信,北京,0.0,2024,4,23,1,2024-04,0,231.0,11.550000000000011
7080,2025-05-30,会员,女,生鲜,香蕉,6.79,2,0.05,14.26,现金,北京,0.0009999999999994458,2025,5,30,4,2025-05,0,13.58,0.6799999999999997
7081,2024-11-18,普通,女,食品,薯片,5.71,14,0.05,83.94,现金,上海,0.0030000000000001137,2024,11,18,0,2024-11,0,79.94,4.0
7082,2025-06-07,普通,男,饮料,可乐,4.35,14,0.05,63.94,现金,深圳,0.0049999999999954525,2025,6,7,5,2025-06,1,60.9,3.0400000000000063
7083,2025-12-06,普通,女,生鲜,牛肉,67.58,6,0.05,425.75,支付宝,上海,0.004000000000019099,2025,12,6,5,2025-12,1,405.48,20.269999999999982
7084,2025-09-28,会员,女,食品,酸奶,7.72,10,0.05,81.06,支付宝,深圳,0.0,2025,9,28,6,2025-09,1,77.2,3.8599999999999994
7085,2025-02-11,会员,男,饮料,雪碧,3.0,23,0.05,72.45,信用卡,深圳,0.0,2025,2,11,1,2025-02,0,69.0,3.450000000000003
7086,2024-08-21,会员,女,生鲜,香蕉,7.68,2,0.05,16.13,现金,广州,0.0019999999999988916,2024,8,21,2,2024-08,0,15.36,0.7699999999999996
7087,2025-09-04,普通,女,日用品,洗发水,37.5,2,0.05,78.75,信用卡,广州,0.0,2025,9,4,3,2025-09,0,75.0,3.75
7088,2025-01-18,会员,男,饮料,红茶,4.91,13,0.05,67.02,信用卡,深圳,0.0015000000000071623,2025,1,18,5,2025-01,1,63.83,3.1899999999999977
7089,2024-05-21,会员,男,日用品,洗发水,39.49,5,0.05,207.32,支付宝,广州,0.002500000000026148,2024,5,21,1,2024-05,0,197.45,9.869999999999976
7090,2024-12-24,会员,男,生鲜,葡萄,25.33,6,0.05,159.58,信用卡,上海,0.0010000000000047748,2024,12,24,1,2024-12,0,151.98,7.600000000000023
7091,2024-10-26,普通,女,饮料,橙汁,8.73,11,0.05,100.83,微信,北京,0.0015000000000071623,2024,10,26,5,2024-10,1,96.03,4.799999999999997
7092,2024-06-05,会员,女,生鲜,牛肉,70.94,2,0.05,148.97,信用卡,广州,0.003999999999990678,2024,6,5,2,2024-06,0,141.88,7.090000000000003
7093,2024-05-31,会员,男,饮料,果汁,10.71,10,0.05,112.46,现金,北京,0.004999999999981242,2024,5,31,4,2024-05,0,107.1,5.359999999999985
7094,2025-12-17,普通,女,饮料,可乐,3.88,30,0.05,122.22,信用卡,北京,0.0,2025,12,17,2,2025-12,0,116.4,5.820000000000007
7095,2025-05-05,会员,男,饮料,咖啡,19.75,12,0.05,248.85,现金,广州,2.842170943040401e-14,2025,5,5,0,2025-05,0,237.0,11.849999999999994
7096,2024-11-07,会员,女,生鲜,鱼肉,30.12,7,0.05,221.38,信用卡,深圳,0.0020000000000095497,2024,11,7,3,2024-11,0,210.84,10.539999999999992
7097,2024-06-14,普通,男,生鲜,鱼肉,37.3,2,0.05,78.33,支付宝,深圳,0.0,2024,6,14,4,2024-06,0,74.6,3.730000000000004
7098,2025-04-15,普通,女,食品,糖果,9.39,4,0.05,39.44,微信,北京,0.001999999999995339,2025,4,15,1,2025-04,0,37.56,1.8799999999999955
7099,2024-07-05,会员,女,饮料,雪碧,3.37,19,0.05,67.23,信用卡,上海,0.0015000000000071623,2024,7,5,4,2024-07,0,64.03,3.200000000000003
7100,2024-12-14,普通,男,生鲜,猪肉,30.35,1,0.05,31.87,微信,广州,0.0024999999999977263,2024,12,14,5,2024-12,1,30.35,1.5199999999999996
7101,2025-08-29,会员,男,食品,蛋糕,30.3,15,0.05,477.23,信用卡,广州,0.0049999999999954525,2025,8,29,4,2025-08,0,454.5,22.730000000000018
7102,2025-10-29,普通,女,日用品,洗衣液,43.72,1,0.05,45.91,信用卡,深圳,0.003999999999997783,2025,10,29,2,2025-10,0,43.72,2.1899999999999977
7103,2025-03-11,普通,女,饮料,绿茶,4.31,6,0.05,27.15,现金,广州,0.0030000000000036664,2025,3,11,1,2025-03,0,25.86,1.2899999999999991
7104,2024-07-22,会员,男,日用品,毛巾,17.8,3,0.05,56.07,现金,北京,7.105427357601002e-15,2024,7,22,0,2024-07,0,53.4,2.6699999999999946
7105,2025-06-20,会员,男,日用品,洗衣液,36.56,3,0.05,115.16,信用卡,上海,0.004000000000019099,2025,6,20,4,2025-06,0,109.68,5.47999999999999
7106,2025-09-22,普通,女,饮料,矿泉水,2.47,20,0.05,51.87,信用卡,北京,1.4210854715202004e-14,2025,9,22,0,2025-09,0,49.4,2.4699999999999918
7107,2024-11-09,普通,男,日用品,沐浴露,41.12,5,0.05,215.88,微信,上海,0.0,2024,11,9,5,2024-11,1,205.6,10.280000000000001
7108,2024-09-26,普通,女,饮料,果汁,10.87,14,0.05,159.79,支付宝,上海,0.0010000000000047748,2024,9,26,3,2024-09,0,152.18,7.610000000000014
7109,2025-06-15,会员,男,食品,面包,7.15,6,0.05,45.05,微信,深圳,0.004999999999988347,2025,6,15,6,2025-06,1,42.9,2.1499999999999915
7110,2025-08-27,会员,女,生鲜,苹果,11.77,4,0.05,49.43,信用卡,上海,0.003999999999997783,2025,8,27,2,2025-08,0,47.08,2.3500000000000014
7111,2024-09-02,会员,女,生鲜,草莓,44.82,4,0.05,188.24,支付宝,广州,0.003999999999990678,2024,9,2,0,2024-09,0,179.28,8.960000000000008
7112,2025-09-26,普通,女,生鲜,猪肉,28.35,6,0.05,178.61,信用卡,上海,0.0049999999999954525,2025,9,26,4,2025-09,0,170.1,8.509999999999991
7113,2025-08-29,会员,女,生鲜,橙子,11.0,5,0.05,57.75,现金,北京,0.0,2025,8,29,4,2025-08,0,55.0,2.75
7114,2025-06-30,普通,女,生鲜,草莓,32.58,8,0.05,273.67,信用卡,深圳,0.0020000000000095497,2025,6,30,0,2025-06,0,260.64,13.03000000000003
7115,2024-09-23,普通,女,日用品,纸巾,22.77,8,0.05,191.27,信用卡,上海,0.0020000000000095497,2024,9,23,0,2024-09,0,182.16,9.110000000000014
7116,2025-04-13,普通,女,饮料,红茶,4.45,11,0.05,51.4,微信,深圳,0.002499999999990621,2025,4,13,6,2025-04,1,48.95,2.4499999999999957
7117,2025-07-15,会员,女,食品,蛋糕,33.27,3,0.05,104.8,支付宝,上海,0.0005000000000165983,2025,7,15,1,2025-07,0,99.81,4.989999999999995
7118,2024-05-29,会员,男,饮料,可乐,3.84,7,0.05,28.22,微信,深圳,0.004000000000001336,2024,5,29,2,2024-05,0,26.88,1.3399999999999999
7119,2024-08-18,普通,女,生鲜,牛肉,73.83,1,0.05,77.52,信用卡,北京,0.0015000000000071623,2024,8,18,6,2024-08,1,73.83,3.6899999999999977
7120,2025-08-29,会员,男,日用品,牙膏,15.41,1,0.05,16.18,现金,广州,0.0005000000000023874,2025,8,29,4,2025-08,0,15.41,0.7699999999999996
7121,2025-07-17,会员,男,饮料,绿茶,5.77,13,0.05,78.76,现金,深圳,0.0004999999999881766,2025,7,17,3,2025-07,0,75.01,3.750000000000014
7122,2024-03-07,会员,女,生鲜,牛肉,62.35,8,0.05,523.74,现金,广州,0.0,2024,3,7,3,2024-03,0,498.8,24.939999999999998
7123,2024-10-02,会员,男,饮料,果汁,8.77,4,0.05,36.83,支付宝,深圳,0.0040000000000048885,2024,10,2,2,2024-10,0,35.08,1.75
7124,2025-07-15,会员,男,日用品,毛巾,13.73,4,0.05,57.67,微信,北京,0.003999999999997783,2025,7,15,1,2025-07,0,54.92,2.75
7125,2025-04-25,普通,男,食品,方便面,4.93,16,0.05,82.82,信用卡,深圳,0.0040000000000048885,2025,4,25,4,2025-04,0,78.88,3.9399999999999977
7126,2024-05-10,会员,女,食品,麦片,28.55,8,0.05,239.82,信用卡,广州,2.842170943040401e-14,2024,5,10,4,2024-05,0,228.4,11.419999999999987
7127,2025-01-06,会员,女,生鲜,牛肉,62.84,3,0.05,197.95,信用卡,上海,0.003999999999962256,2025,1,6,0,2025-01,0,188.52,9.429999999999978
7128,2024-09-12,会员,男,日用品,香皂,11.55,3,0.05,36.38,微信,北京,0.0025000000000048317,2024,9,12,3,2024-09,0,34.65,1.7299999999999969
7129,2025-02-23,会员,女,生鲜,猪肉,31.49,5,0.05,165.32,支付宝,北京,0.0024999999999977263,2025,2,23,6,2025-02,1,157.45,7.8700000000000045
7130,2025-12-05,普通,女,生鲜,西瓜,20.53,7,0.05,150.9,信用卡,北京,0.004499999999978854,2025,12,5,4,2025-12,0,143.71,7.189999999999998
7131,2025-12-05,普通,男,生鲜,香蕉,7.65,8,0.05,64.26,信用卡,广州,0.0,2025,12,5,4,2025-12,0,61.2,3.0600000000000023
7132,2025-10-19,普通,男,食品,蛋糕,27.88,7,0.05,204.92,信用卡,上海,0.001999999999981128,2025,10,19,6,2025-10,1,195.16,9.759999999999991
7133,2024-12-31,会员,男,食品,坚果,25.63,4,0.05,107.65,支付宝,广州,0.0040000000000048885,2024,12,31,1,2024-12,0,102.52,5.13000000000001
7134,2024-06-22,普通,男,食品,蛋糕,38.4,8,0.05,322.56,支付宝,北京,0.0,2024,6,22,5,2024-06,1,307.2,15.360000000000014
7135,2024-10-14,普通,女,日用品,牙刷,9.96,4,0.05,41.83,信用卡,广州,0.0020000000000095497,2024,10,14,0,2024-10,0,39.84,1.9899999999999949
7136,2024-10-28,会员,男,日用品,洗衣液,37.88,4,0.05,159.1,信用卡,深圳,0.003999999999990678,2024,10,28,0,2024-10,0,151.52,7.579999999999984
7137,2025-11-29,普通,男,生鲜,香蕉,5.01,7,0.05,36.82,现金,北京,0.003500000000002501,2025,11,29,5,2025-11,1,35.07,1.75
7138,2024-03-05,普通,男,食品,酸奶,5.65,11,0.05,65.26,信用卡,上海,0.0024999999999977263,2024,3,5,1,2024-03,0,62.15,3.1099999999999994
7139,2024-03-01,会员,女,日用品,香皂,13.42,5,0.05,70.45,支付宝,北京,0.0049999999999954525,2024,3,1,4,2024-03,0,67.1,3.3500000000000085
7140,2024-08-02,会员,女,日用品,洗衣液,44.31,3,0.05,139.58,现金,广州,0.003500000000002501,2024,8,2,4,2024-08,0,132.93,6.650000000000006
7141,2024-06-19,普通,女,食品,坚果,21.2,15,0.05,333.9,信用卡,广州,5.684341886080802e-14,2024,6,19,2,2024-06,0,318.0,15.899999999999977
7142,2025-05-15,普通,男,饮料,红茶,5.81,6,0.05,36.6,微信,上海,0.0030000000000001137,2025,5,15,3,2025-05,0,34.86,1.740000000000002
7143,2025-11-29,会员,女,生鲜,西瓜,21.02,2,0.05,44.14,支付宝,广州,0.0020000000000024443,2025,11,29,5,2025-11,1,42.04,2.1000000000000014
7144,2025-02-01,普通,女,食品,蜜饯,17.05,8,0.05,143.22,现金,广州,0.0,2025,2,1,5,2025-02,1,136.4,6.819999999999993
7145,2024-09-29,会员,男,生鲜,橙子,13.86,2,0.05,29.11,信用卡,广州,0.003999999999997783,2024,9,29,6,2024-09,1,27.72,1.3900000000000006
7146,2024-05-18,会员,男,日用品,纸巾,23.04,16,0.05,387.07,现金,广州,0.0020000000000095497,2024,5,18,5,2024-05,1,368.64,18.430000000000007
7147,2024-02-28,普通,男,食品,果冻,6.09,9,0.05,57.55,现金,广州,0.0005000000000094929,2024,2,28,2,2024-02,0,54.81,2.739999999999995
7148,2024-07-10,会员,男,食品,蛋糕,31.6,9,0.05,298.62,信用卡,上海,5.684341886080802e-14,2024,7,10,2,2024-07,0,284.4,14.21999999999997
7149,2025-04-09,普通,女,饮料,橙汁,7.88,10,0.05,82.74,支付宝,上海,0.0,2025,4,9,2,2025-04,0,78.8,3.9399999999999977
7150,2024-09-27,普通,男,日用品,毛巾,11.77,2,0.05,24.72,支付宝,广州,0.0030000000000001137,2024,9,27,4,2024-09,0,23.54,1.1799999999999997
7151,2024-08-13,会员,女,日用品,洗洁精,17.73,3,0.05,55.85,微信,深圳,0.0005000000000023874,2024,8,13,1,2024-08,0,53.19,2.6600000000000037
7152,2024-12-10,普通,男,饮料,奶茶,10.5,14,0.05,154.35,现金,广州,0.0,2024,12,10,1,2024-12,0,147.0,7.349999999999994
7153,2025-04-26,会员,女,食品,麦片,20.66,2,0.05,43.39,信用卡,上海,0.003999999999997783,2025,4,26,5,2025-04,1,41.32,2.0700000000000003
7154,2025-04-15,普通,女,日用品,牙膏,14.72,2,0.05,30.91,支付宝,上海,0.0020000000000024443,2025,4,15,1,2025-04,0,29.44,1.4699999999999989
7155,2025-12-12,会员,女,食品,豆奶,4.04,9,0.05,38.18,微信,上海,0.001999999999995339,2025,12,12,4,2025-12,0,36.36,1.8200000000000003
7156,2025-12-11,普通,女,生鲜,葡萄,21.6,6,0.05,136.08,支付宝,北京,2.842170943040401e-14,2025,12,11,3,2025-12,0,129.6,6.47999999999999
7157,2024-07-04,普通,男,日用品,洗洁精,21.03,5,0.05,110.41,信用卡,北京,0.0024999999999835154,2024,7,4,3,2024-07,0,105.15,5.259999999999991
7158,2024-12-26,普通,女,饮料,红茶,4.92,10,0.05,51.66,微信,北京,7.105427357601002e-15,2024,12,26,3,2024-12,0,49.2,2.4599999999999937
7159,2024-12-20,会员,女,生鲜,西瓜,16.47,2,0.05,34.59,信用卡,广州,0.003000000000007219,2024,12,20,4,2024-12,0,32.94,1.6500000000000057
7160,2024-02-29,会员,女,饮料,可乐,3.16,27,0.05,89.59,支付宝,上海,0.003999999999990678,2024,2,29,3,2024-02,0,85.32,4.269999999999996
7161,2025-10-21,会员,男,日用品,牙膏,16.01,5,0.05,84.05,支付宝,上海,0.002500000000011937,2025,10,21,1,2025-10,0,80.05,3.999999999999986
7162,2024-05-12,会员,男,食品,蛋糕,31.9,6,0.05,200.97,信用卡,广州,2.842170943040401e-14,2024,5,12,6,2024-05,1,191.4,9.570000000000022
7163,2025-04-29,普通,女,生鲜,牛肉,79.69,7,0.05,585.72,支付宝,上海,0.0014999999999645297,2025,4,29,1,2025-04,0,557.83,27.8900000000001
7164,2025-02-09,普通,女,饮料,咖啡,15.91,9,0.05,150.35,现金,广州,0.0004999999999881766,2025,2,9,6,2025-02,1,143.19,7.159999999999997
7165,2025-10-22,普通,男,日用品,洗发水,39.14,1,0.05,41.1,微信,北京,0.0030000000000001137,2025,10,22,2,2025-10,0,39.14,1.9600000000000009
